,filename,matched_label,label_group,similarity_score
5781,tess2018206045859-s0001-0000000139754615-0120-s_lc.fits,outlier,outlier,0.578253199180159
5782,tess2018206045859-s0001-0000000139831197-0120-s_lc.fits,err,outlier,0.8082855050172124
5783,tess2018206045859-s0001-0000000231702073-0120-s_lc.fits,*,stellar,0.658618247180657
5784,tess2018206045859-s0001-0000000412052352-0120-s_lc.fits,outlier,outlier,0.5883641353522248
5785,tess2018206045859-s0001-0000000219118941-0120-s_lc.fits,outlier,outlier,0.5009877992753181
5786,tess2018206045859-s0001-0000000441423591-0120-s_lc.fits,outlier,outlier,0.3694190080361818
5787,tess2018206045859-s0001-0000000234992854-0120-s_lc.fits,outlier,outlier,0.35259042053508566
5788,tess2018206045859-s0001-0000000290486155-0120-s_lc.fits,*,stellar,0.6199870143480295
5789,tess2018206045859-s0001-0000000149302744-0120-s_lc.fits,*,stellar,0.6021458333522227
5790,tess2018206045859-s0001-0000000404768604-0120-s_lc.fits,outlier,outlier,0.563777975772435
5791,tess2018206045859-s0001-0000000167814740-0120-s_lc.fits,outlier,outlier,0.3440252932438221
5792,tess2018206045859-s0001-0000000441451701-0120-s_lc.fits,PM*,stellar,0.6645834658047203
5793,tess2018206045859-s0001-0000000260637875-0120-s_lc.fits,outlier,outlier,0.38826896003656014
5794,tess2018206045859-s0001-0000000270678026-0120-s_lc.fits,outlier,outlier,0.49060245497498367
5795,tess2018206045859-s0001-0000000063281483-0120-s_lc.fits,PM*,stellar,0.7631558031956098
5796,tess2018206045859-s0001-0000000403136932-0120-s_lc.fits,outlier,outlier,0.3468662477737149
5797,tess2018206045859-s0001-0000000265491690-0120-s_lc.fits,*,stellar,0.841100799677425
5798,tess2018206045859-s0001-0000000405479191-0120-s_lc.fits,outlier,outlier,0.5537041299516716
5799,tess2018206045859-s0001-0000000369682428-0120-s_lc.fits,outlier,outlier,0.42319027366326945
5800,tess2018206045859-s0001-0000000055652785-0120-s_lc.fits,Pl,planet_like,0.7354694457496855
5801,tess2018206045859-s0001-0000000161403404-0120-s_lc.fits,outlier,outlier,0.4670594861244059
5802,tess2018206045859-s0001-0000000092628706-0120-s_lc.fits,PM*,stellar,0.7045417201878023
5803,tess2018206045859-s0001-0000000089258104-0120-s_lc.fits,outlier,outlier,0.3829052909368403
5804,tess2018206045859-s0001-0000000394701453-0120-s_lc.fits,outlier,outlier,0.30809161204226104
